,17-21,24-27,30-34,39-43,57-59,63-65
cg02046143,0.3617888890269314,0.3366552871467295,0.326166947447604,0.3418134635757088,0.22088182577579674,0.24083509326914213
cg02423574,0.3787398826549028,0.39503910368825884,0.3308922019991459,0.36373611574730974,0.282035906921126,0.24985858734530667
cg02423817,0.6510557496946894,0.7052127161475614,0.6501779269175565,0.6525110510941443,0.5883289008152177,0.5440297527472545
cg02646491,0.15907857137506679,0.10808531473096693,0.1781764339256641,0.23295237765864757,0.17868231908215274,0.24715727553802025
cg02973171,0.09898948143717194,0.08059869123062144,0.10547394271599005,0.08603892886207257,0.10890153899401556,0.14331600852764884
cg03146219,0.6309450944952564,0.4851504635500554,0.42223947072081536,0.449975227807749,0.42232041209482346,0.3666246831491888
cg03155200,0.46053107078186867,0.43370314445358665,0.4015194004499076,0.3841477902301113,0.35693462475761045,0.3467108720130176
cg03274739,0.7171425076910466,0.7452018006717592,0.7015409794968404,0.6580035786200736,0.6510016868369771,0.673045757361889
cg03528538,0.7099731790161743,0.7631255549198779,0.7098439922420636,0.6968823893315881,0.6456583696515267,0.6274480169586635
cg03730428,0.08084081209817846,0.05621432016777418,0.08145063977680381,0.08031993616777595,0.11409483509960505,0.13729195515214668
cg04940570,0.08506119491029793,0.07650370091674016,0.0781023760080231,0.1090237861914051,0.11972849981231365,0.14108493019883944
cg04942251,0.5545514342302407,0.5632770837471218,0.5448299517559879,0.5620916625387983,0.48264047426651696,0.49854926117366843
cg05353869,0.25466058052046303,0.2606841863023168,0.19891629908688163,0.377265897279757,0.1814670783290598,0.2886347743213749
cg05475524,0.08572253877582384,0.09968040427012392,0.16584139544412085,0.15328214580399768,0.13069744862042112,0.19045542601508672
cg05733135,0.07304038845664954,0.059300503619380114,0.09648449994970133,0.11489421823585824,0.10115918104149657,0.13646250300467286
cg05898618,0.8884710999688046,0.8669263894969431,0.8735796935557347,0.8615849226672122,0.7861377282428522,0.7493803570852017
cg06064525,0.3266086242076813,0.30716191073497523,0.2675137529663877,0.25862355785486163,0.17197153689517486,0.18324730416247145
cg06299284,0.4414206845875494,0.4191780236732626,0.4503384944495126,0.47550449557377295,0.35244927667791237,0.3810623942601911
cg06679296,0.8217118051993877,0.7675657108533389,0.8071472387575636,0.7822519697022907,0.7431144108228395,0.6859132784668075
cg06719900,0.12939463422362693,0.09239756819958816,0.10345754490063486,0.1365089226548311,0.13627215377075708,0.15641327637946645
cg06766960,0.8370305731251765,0.7176319797085517,0.7799277008429019,0.7678384461699792,0.8160035127331052,0.7796086172228424
cg07675031,0.3043309237947376,0.283650594163417,0.2894885001282969,0.30009976211936873,0.30935447021419027,0.2852976898088358
cg07688490,0.11193315492590354,0.08502310258568768,0.11996757955864681,0.14545529600365698,0.11880866143830356,0.1588303141009878
cg08214808,0.2599774802669116,0.19566780844412462,0.2629860259078119,0.20281485355199874,0.26532290755580396,0.2724299769922442
cg08227583,0.762671098483005,0.7824999786853081,0.7331317931730474,0.7546658542091679,0.6843350060370975,0.6627761703316312
cg08356637,0.3779335182582461,0.34772655843336653,0.3325199949398533,0.28147673759800707,0.3042198932743161,0.3226182176594418
cg08804111,0.7126040775393662,0.6653729356638788,0.5857913403928353,0.6086760055055859,0.6107253887765104,0.551862116587054
cg08829299,0.27634487985634315,0.34844842377588814,0.2100390893642199,0.3595621003996227,0.15484418741936148,0.1387808211070554
cg09251429,0.19179273089994145,0.19643869313702123,0.19230109511631763,0.2178102098966678,0.21187711676312718,0.22498862839364878
cg09527615,0.5725683164559099,0.5255269591268498,0.5532010234153585,0.5126599596805597,0.4960805274730009,0.4570575125406416
cg09767822,0.27274622191941245,0.23628054660911124,0.2668385230828346,0.26331920670235454,0.26852702198170914,0.26821826929524
cg10261205,0.6388576872629914,0.6119621339759929,0.7704797987347162,0.6375118855859906,0.6998130385958635,0.6324265401316178
cg11284797,0.16893989629253733,0.15124780927347203,0.17001763366091655,0.18930634280671066,0.1993461982678261,0.21341607363093953
cg11537406,0.40052046256671536,0.43315492093345076,0.38219695782464225,0.36744161426491845,0.3533240505574979,0.3647210250630583
cg11909574,0.6242316966815202,0.6018217509224619,0.5778330900127159,0.5647620258494379,0.5540564344787303,0.5649300798921173
cg12064373,0.34554220844178285,0.3060381103126648,0.3649104820547199,0.4291324758959356,0.32176135105253545,0.39720800025527775
cg12500951,0.5714953119213773,0.6409277478895907,0.6320801633482602,0.6398616550084457,0.5697373001623484,0.6090778219699317
cg12832726,0.17850523797957463,0.16098328697941094,0.20469349408266777,0.2329043182249459,0.23469529481757634,0.21746805126897395
cg13228701,0.6024919676250884,0.6232354958728308,0.6591593538016782,0.678576966545632,0.6254123463240152,0.6527466310158768
cg13570972,0.16566221210984,0.17203836007392717,0.1500574154603226,0.18512751445777056,0.1800882914124097,0.23352464594936206
cg13771313,0.343602295687381,0.3767220616576422,0.4349378835000118,0.39870319435126717,0.40873766553900764,0.4680241897208659
cg14130459,0.43187974799043366,0.44835224133513407,0.4751969709642216,0.4982606936817671,0.5117809007258525,0.5135159728779745
cg14249520,0.49060078874564395,0.4835511234317187,0.5232942839158682,0.503714361693102,0.47337722993114745,0.44479809962098377
cg14699728,0.16264527427826964,0.13766877294327018,0.16687083772877087,0.19777244540189948,0.19378217116421778,0.21578751373954932
cg14780632,0.11611735495692939,0.09038871956960812,0.10910786577142995,0.1199454726326106,0.11510206242423549,0.13213728651967804
cg15296767,0.3339111759130554,0.29840237756216914,0.3326661162678701,0.3140012479788778,0.3411041350851785,0.3347977451465605
cg15310492,0.12871868791698876,0.09128394722455181,0.10169442633802464,0.09349820803476662,0.10796985238987038,0.13294868669058257
cg15861585,0.1278310216270104,0.09356510134465335,0.07925678276429378,0.09849388301128907,0.10516975899301788,0.14541534963315894
cg15916004,0.10772861883434051,0.05870700691614781,0.09652143263082395,0.1027006765995582,0.11015879729038991,0.13386294517341457
cg16385335,0.7363027099864001,0.7595525529253397,0.688132380843711,0.7069741429711894,0.63161092886017,0.5962343388218593
cg16554981,0.7947094172596956,0.7723581323514155,0.7493182211477729,0.7407182064758749,0.7254226961053458,0.6965851007987774
cg16776065,0.17188889833661267,0.1562158601730915,0.1836159691827827,0.15754068111086933,0.19836912337784676,0.2296751457912126
cg17176573,0.09751510849297387,0.08588392585865767,0.11146863179972706,0.1151835180104698,0.11151120179201723,0.14575650512235178
cg17416644,0.5987636241546969,0.5851048691881982,0.582943186571469,0.6364141013947207,0.5061330371551704,0.6007719255474643
cg17566541,0.32081087434617417,0.30656529559259427,0.33463703206699835,0.33197216059557955,0.3458883711251497,0.2856226629896422
cg17611235,0.6737743383203111,0.6464876781828705,0.7110464901397968,0.7252162998069831,0.6398515856861745,0.6610188452667429
cg18032502,0.7643024797858408,0.7277296458655609,0.8067410918380284,0.7632676540883023,0.7259058542313656,0.7084324589275184
cg18723409,0.21161364367795343,0.17492040394550462,0.17654793471925836,0.15123538247153184,0.18916728125639604,0.15558349573272634
cg18729298,0.16125174087311003,0.15598069496400913,0.1808710694096354,0.18790126278387925,0.1954307978140278,0.1820795056008239
cg18987410,0.03393266642811197,0.040875288565889165,0.05560072033992791,0.047809000668341706,0.08276133113180988,0.11247404388102222
cg19021383,0.5040409929824409,0.43436370211955627,0.47573104771943664,0.42398158242063105,0.4368623975815498,0.4289388105218787
cg19284039,0.5520093379176961,0.5359819715381356,0.5712117596777554,0.5802581793575833,0.5887166149674925,0.6097303225198059
cg19679397,0.740545731264479,0.7609798616645668,0.722266131383746,0.7750774676271337,0.7333547146286294,0.7263555327917482
cg20171011,0.8589473793788782,0.8882765579045127,0.8468750060716548,0.8581271346272501,0.7971399263540814,0.7868842264639726
cg20596329,0.1571817910232472,0.12590070259750835,0.1604319392757643,0.1568483940888359,0.171031867686786,0.1776672218763707
cg20809378,0.03458989309661701,0.06004970291797017,0.08098746770191227,0.09094545869528417,0.08253181066672642,0.1018488510363511
cg21011139,0.11344966796617162,0.12944003241290736,0.11742279597332601,0.1592197301778037,0.16107415959037583,0.1753709334955393
cg21663341,0.157296443399146,0.11415027871043956,0.15173022022078114,0.14502867549933063,0.15505712132493718,0.15679236331213406
cg21782309,0.9195219559675245,0.9106862741888363,0.8402043964711856,0.9044311673495343,0.8022795870572984,0.8948720197633211
cg21893358,0.2044421854415744,0.19705791003954504,0.20015867993365574,0.2833949105851425,0.23893660379463608,0.27572647301498293
cg22136363,0.19426878533375777,0.12976044964323996,0.1799836649216346,0.1614527096046234,0.1792346964858552,0.15188867965909417
cg22805485,0.8344304136972077,0.8329636217825398,0.7343386977205266,0.7775210754473981,0.7731934972249972,0.7453104871289211
cg23854488,0.1635745289676032,0.1469548422354537,0.17008814297445027,0.1870779570631844,0.18285456314171492,0.20362306403591565
cg24049888,0.3103563068101809,0.17661079724141204,0.36499819798374966,0.35421378099552414,0.23663268555201059,0.2544234670378913
cg24891434,0.27110087779791453,0.23525870100888113,0.22147043556107912,0.2386865744103721,0.22759538456875794,0.24173280403452146
cg25203481,0.12458681099315341,0.08134827027770704,0.12245932721465931,0.14909393284392033,0.14416969353767298,0.17215208305232035
cg25258098,0.6194491897171891,0.6163836237111529,0.5672080944481993,0.6056967920744704,0.5227967248776849,0.5951512455014734
cg25886479,0.7581158805695756,0.8186150351202544,0.6331545955886024,0.6418250856864026,0.6795332167263767,0.6528589710592779
cg26051413,0.40630440872809326,0.381965191422424,0.3896185664786409,0.42838452071665156,0.3885616289722636,0.4565167244868607
cg26226988,0.8300666462321878,0.8603336700407831,0.7717274291269689,0.7889628618480359,0.7162882983970554,0.6907261228543203
cg00610577,0.20278089589667428,0.18980906632481737,0.20931094147182178,0.2028432088294128,0.20370364992619827,0.22682547348540893
cg00766289,0.5332767164126129,0.5799199115114173,0.5070761284353509,0.49670695822705985,0.5012487230137088,0.4965567985955109
cg01054110,0.8594979713147458,0.8675610497715318,0.8362162271377013,0.8297009840602714,0.7682997748583968,0.7251760619447114
cg01352472,0.5501962955469282,0.5904309907705272,0.42543678920700945,0.5106547643033721,0.40714867651714365,0.3931105314493019
cg02734259,0.7102179612780508,0.7035191135922598,0.7796606341371772,0.7604806459592849,0.740764808987545,0.7691364222256056
cg03539765,0.12915369294241857,0.17762126888656626,0.17726358775394785,0.17120243003784047,0.18068036747037627,0.20136805221273257
cg03565777,0.8249151317445254,0.8349530306219033,0.8255972561594781,0.8263367248457462,0.7500092702397817,0.7039208946425904
cg04347477,0.30997759354645665,0.2820955243444961,0.32294163765661366,0.3201521639789939,0.2963547429056913,0.2649524109730039
cg07679219,0.7695502550626983,0.7677963101590322,0.6989580784091001,0.8617442010973283,0.6785786558656931,0.6828523804607007
cg07877257,0.2854958252191476,0.4041943379561678,0.2930726664374647,0.33824002336374087,0.2685986581990044,0.2728634624922028
cg07986199,0.47112686061037445,0.5074915221597364,0.43869169823236004,0.4458361969118515,0.3928460441821457,0.3961938185373712
cg08696931,0.19288402415796188,0.16269522805932615,0.18577996623808696,0.1871592864993538,0.20360400958849215,0.2082629206995804
cg09692396,0.3577833454496928,0.34822561359088433,0.34330555400403845,0.3412602715785535,0.2807647062799767,0.2788859471248996
cg09800500,0.8264801506519882,0.8584013314179734,0.8048190455964768,0.809586287218251,0.7560007119645759,0.693514215809711
cg09887059,0.14915266213268383,0.12863992041663563,0.13123094191562817,0.1636244033681439,0.15600479174795598,0.1608803493952924
cg10317314,0.23117499800334698,0.35528934505395304,0.3269161519588339,0.2416382185149799,0.27299476944556295,0.3191925072234419
cg10665891,0.4387176723309622,0.4224251181464948,0.4167551748300614,0.4378498391977912,0.37312115490175907,0.34922251116816466
cg10906284,0.15534966661525362,0.13837087807308224,0.14830638197771406,0.17952069364376957,0.21370168525536123,0.20741300835021712
cg11429292,0.15043963552964196,0.10751923856927474,0.15913632635015146,0.13678695842060398,0.1772311103559324,0.17581672741309817
cg13504434,0.718673761341112,0.7425293807285844,0.6870821819963829,0.7170929276956963,0.6096587302861335,0.6349501487477941
cg13575925,0.2590865865415836,0.33214291016846914,0.3279480461490075,0.27657008986773296,0.2359884731536421,0.3234699163857236
cg14062119,0.1149139596548576,0.07058085904645868,0.12685093669737177,0.11135066714640252,0.12243776461799578,0.15528151703589976
cg14078579,0.7987490614597705,0.8267850700235582,0.8274262450669767,0.7492876200414076,0.7469032407284705,0.7707289960166426
cg14497054,0.421090885369196,0.39800981205103025,0.3739772748184239,0.3708057168309368,0.36003878408315176,0.37064629696837503
cg14844236,0.34452730765625633,0.31948733904462473,0.34970801153438047,0.35679350896408757,0.36829703950028664,0.34203118036238145
cg16065021,0.139818967319391,0.11601547192355577,0.14214883887027557,0.16252825915538813,0.15963484341977793,0.23375688009424056
cg16374999,0.10043575572875492,0.09438507186900591,0.09812829010224716,0.11504840769751401,0.12301172667165185,0.150554864977016
cg16408865,0.6833176141757793,0.6817690799186392,0.6042237887238382,0.6189839360734165,0.540331597804434,0.5334825134820641
cg16519192,0.30325059239923297,0.31548159872652415,0.2632788962432899,0.35795794417932597,0.2479132657669847,0.21322726734998
cg18644252,0.48261612453634184,0.5689078775161328,0.5263526426008259,0.3852412169169948,0.4675698246360618,0.46109302618205766
cg18877737,0.49413290639931284,0.5300476305284042,0.5008918572270472,0.45886617086883524,0.40538258323164994,0.36907215933863696
cg19796532,0.1710919746102688,0.14504432170797144,0.15989718265040753,0.1705436767353315,0.1522132784760319,0.1510434445445118
cg20090957,0.2857942799762664,0.23166000975236173,0.2077819172485845,0.27554213746528233,0.21522976986413256,0.2353145116863029
cg20181887,0.32332787592235623,0.31005163149533893,0.32368393700774944,0.3395409150599517,0.33347314528441335,0.30887816855878075
cg20731937,0.24510099150558587,0.17967738905935704,0.23318459860263813,0.2324312976735447,0.2029207275782098,0.24355810717690496
cg22125805,0.10138780445778055,0.07733365643710889,0.09399065108156418,0.09557896807543205,0.10563694586577783,0.13974436627233075
cg22249612,0.36954156250362546,0.3904012018290697,0.3089399710304496,0.3433163223217179,0.23283433843675597,0.26228950037626725
cg22490861,0.21167625250035776,0.2342717780287354,0.21898605935696672,0.2251047803621052,0.21532253961974593,0.26326051405282686
cg23081604,0.5721081790198663,0.6091728056448338,0.621896341308334,0.645599920044282,0.6098175118406246,0.5908903193384204
cg23128949,0.3640901171393499,0.35457398171963267,0.34826930545893314,0.36435301583863205,0.3342684882686022,0.34964724968882993
cg24131359,0.5585208282578398,0.6094664998795389,0.5305900255307513,0.544091366620054,0.5530019512431869,0.5246411392876116
cg25201101,0.7299885191341497,0.7591326190853465,0.6929001543976804,0.6846373060928045,0.659356695956562,0.6424567801551765
cg26922917,0.6831727532497934,0.6697292624171691,0.7516766696757549,0.7489033249431882,0.6077648745198337,0.6661114864348391
cg26931862,0.05716601926414461,0.041204424851417384,0.0659131355351468,0.06751271840874387,0.09996827007224918,0.12632131944074398
cg27179101,0.23541274867318007,0.20117482466282768,0.2458884971094489,0.259307574599332,0.243944716284599,0.2565103959503067
cg27651238,0.3946433466062129,0.4128364525857953,0.3744948917719409,0.4593623382050584,0.37965569201216903,0.4506266451902905
cg00525681,0.6267837049094008,0.499914747120825,0.5510378610017186,0.5877915463677581,0.5211863510006186,0.5576328912236419
cg00963378,0.06892232012437245,0.06275050196103137,0.17397648267436144,0.13951509346203822,0.1326642694638139,0.15291644467300702
cg02030958,0.7514545536831706,0.7825995029755302,0.7368214055688005,0.775137843013666,0.6995100661057139,0.6921457820874289
cg02320481,0.12164557437050225,0.07401900549591965,0.08457829910074136,0.05691349594128736,0.09767730359381155,0.09554031387368352
cg02547394,0.21495720557218134,0.18228975254840338,0.21133929101414814,0.21788947048046853,0.20753410945817027,0.2471701027865342
cg02611934,0.6151739653963471,0.45461141603154565,0.5467516504444199,0.6202110782557961,0.5293405793038396,0.5504972845642621
cg03486986,0.24659562817479394,0.28575265615886225,0.39794073706062794,0.3584489755253141,0.27056866606352936,0.3360971406187452
cg03954144,0.34234027912926296,0.39056646775589937,0.438841355148267,0.47140361073372467,0.47886103406966196,0.47667116206200827
cg06133910,0.7626082321646309,0.760753998206599,0.7146850339487293,0.7101023894899476,0.698441099082398,0.6697455597122989
cg06259025,0.1811798699237598,0.23701526890407537,0.1484231818223341,0.1490210968431927,0.19123525875393635,0.15419473877101006
cg06452665,0.08334258838626851,0.05553685429635137,0.10327654399836392,0.11532812437792353,0.12346207158995127,0.16114714766260507
cg06470855,0.6093119199763536,0.6361967516260911,0.6903274284154621,0.6655160026105272,0.606200033915782,0.6048819048595698
cg07296256,0.19060899154023705,0.18931269243203713,0.21831880501086443,0.2343589229547926,0.22886968949385655,0.2408344426239096
cg08136772,0.15947160114286119,0.11943598954602958,0.21758188323329902,0.1985621440702193,0.20981040121771877,0.2618938321166568
cg08293242,0.7704780295931354,0.789339580440994,0.8354047690359142,0.8403611973676064,0.7904913359741838,0.7595236604970615
cg08510264,0.06586000773582153,0.02749536761836682,0.05531248124971326,0.05188619978798777,0.07546091132216837,0.06710660433992761
cg08959039,0.3697625177342416,0.3695851733090852,0.39077069840609846,0.40819202028081447,0.3032922737570322,0.339171183226253
cg09469566,0.17395869995052804,0.10993993645538991,0.15474302243672391,0.14435899163242022,0.15754567276389544,0.1934681465766099
cg09907509,0.21016140736754654,0.14722575532717513,0.16941982603841002,0.22117996912630442,0.21955308799621406,0.19221987797892112
cg13846270,0.41528510066221,0.3678221479668987,0.3967562762936122,0.41974695287675906,0.4195099563389147,0.4256141123318149
cg13903179,0.4252100315048873,0.4592784622920263,0.48959931778134747,0.37660321399369845,0.39369532081166003,0.5031984294254875
cg15653173,0.10741830796935148,0.08917201046644549,0.1167390924272548,0.1476487939112927,0.14257869324374503,0.16041565640587196
cg15696906,0.21257164591792116,0.1738509468868743,0.19581287664054792,0.21147289288564758,0.23444672010430742,0.22989844770496348
cg15972148,0.4470221505497253,0.47149527158643983,0.4431099737348451,0.4428353942474823,0.4178821964200466,0.3917683621314046
cg16705627,0.30523075687487455,0.2491556171915603,0.2723090905339524,0.29917267927426017,0.31534505471960245,0.3161016468807605
cg16820615,0.45288335567111,0.3534260582996594,0.3986464274551532,0.3460122297292065,0.3331003513607281,0.37807546198702635
cg17555373,0.22422897330311714,0.1394413410900036,0.18551053316642102,0.20369085865664607,0.2156968513186108,0.22160229795892947
cg17655970,0.22863758648697013,0.21707374961901615,0.3103490682615268,0.3099478475213253,0.22673375595593273,0.22111958718591943
cg20293942,0.2637107689662363,0.26167970971310484,0.3355685565507288,0.3915353232434869,0.26190862524201647,0.26507845551403664
cg24492140,0.27172091929675446,0.27132204690019185,0.2688655480634563,0.23402786639919015,0.24920924058652758,0.23106655459596734
cg25461801,0.17168407929185298,0.1622122998361647,0.1867696829309797,0.185124704195329,0.19267887193516595,0.25747720789833184
cg26444528,0.1956747322928498,0.14843711655739064,0.18170209072246807,0.1486408615898932,0.18914092632648216,0.18868831662875185
cg26609631,0.04836286634989597,0.019315149245972725,0.05463841801728775,0.08022501189443253,0.06497187337943028,0.07181565320231523
cg27031448,0.3706665387774716,0.3793185184849592,0.40651013145642134,0.3600347747244352,0.3418474442113646,0.36501725505505034
cg27260867,0.47303573215044403,0.446971224911636,0.5613154047178116,0.5576301363058683,0.4665697831877085,0.46158580413372624
cg01775802,0.5850619776431674,0.689530577604112,0.6880185924517495,0.6444704869242049,0.5353624848161233,0.5890557168891807
cg01840183,0.5018575832607967,0.4500093393181335,0.559247559550183,0.4486959816852937,0.389351405756906,0.4038714907391035
cg01873886,0.0889233438857105,0.06534768077927844,0.09795439105933068,0.20588406564341383,0.12824824288556427,0.1794715491030622
cg01993818,0.5807521925533182,0.5498827001504075,0.6066080000236679,0.6497318680652452,0.5339763423451274,0.5872707680413654
cg02287710,0.34382490393857845,0.29128086046436386,0.3256947563521576,0.3301608507979382,0.35210802339975905,0.36236305429430266
cg02299497,0.2931297899208275,0.15888231743640324,0.33097860369146137,0.2660282026788135,0.24275708421832753,0.2191117621478724
cg03575765,0.5904455929528614,0.5899330482280176,0.5718058000645267,0.5820439931352765,0.5180564257729928,0.4977200709034282
cg04224064,0.2132472377668837,0.17860708731527597,0.22746163377192485,0.15242057648059712,0.23593193331799336,0.22460309106497478
cg04517524,0.41032335835886363,0.4171616756000056,0.46764122553493337,0.5350951502044732,0.42719170374231313,0.5365370670395245
cg05057720,0.06176209667143835,0.04859728337308181,0.056502619900717296,0.07288555181997637,0.07660464866495002,0.09822765484015544
cg05402891,0.6066171907029492,0.6331353983147933,0.5662382001985311,0.5204096441846056,0.4427052487625258,0.43617167607299523
cg05931439,0.24502307215284524,0.19779912940578526,0.23487570983680345,0.22876256312901214,0.22895023097256006,0.2232911261613885
cg08182193,0.4173624940670858,0.411552449684332,0.42617792116228176,0.44142579351359146,0.341483712299135,0.380904659140684
cg09341793,0.15447489629138003,0.1307656947630982,0.2151523950001711,0.2161499870396249,0.19475955396056333,0.1893686604253322
cg10077239,0.2338321826940553,0.23362081944221413,0.27755601793858903,0.30281397445645336,0.29349785047599286,0.3144150312336849
cg10101773,0.16468305265900623,0.15170393489801426,0.19334923178323882,0.18715378668443491,0.17734248197919747,0.1828840240128988
cg10501704,0.12745548015438793,0.07676265107456384,0.08718830264480704,0.10312711325878184,0.1083311033398328,0.11630514140382141
cg10920224,0.3491015959935898,0.36268595268285675,0.38031132495622666,0.47300765605215406,0.4027169319189576,0.3667459746084491
cg11115622,0.23904433080825155,0.17467421212892625,0.21167156536586043,0.18197996581823558,0.17596694192872098,0.2119867378046861
cg11143148,0.4789168909500382,0.4811645795812251,0.4604801685513813,0.44563339390901824,0.3977124589917073,0.42366371281886855
cg13225565,0.5647513853466316,0.6043444984671212,0.38571437250203666,0.5171485637339112,0.4607152993684422,0.4175245932352885
cg14020846,0.40956397452566595,0.41213186428376947,0.38749777086297793,0.426530929124754,0.41620366024930155,0.4476596373671331
cg17007640,0.1749090760159818,0.17074546493897844,0.1932243395480586,0.20500140563743058,0.22598241442476963,0.1957963071695362
cg18313317,0.4086081389619733,0.40770597231316696,0.44550027142491827,0.4469268106415189,0.46756361262218366,0.3843631620663115
cg19811934,0.4996500143032021,0.5183967792126049,0.3664186950212575,0.3427884674851338,0.30561787133661966,0.2709224126409161
cg19865237,0.5193246490495874,0.5418484853314659,0.44891872901717755,0.4436899415225774,0.41775172869285965,0.35148908993218403
cg20310894,0.32099824485535605,0.30220042191556257,0.31237653032874635,0.35029519836711154,0.31510972303766455,0.36306370838519747
cg20478129,0.03971294223129879,0.020812129075851338,0.055079672603410824,0.05700735518596074,0.06422370305142792,0.06842762934700304
cg22789982,0.6077153636231892,0.5928876353839748,0.6320256262999018,0.6206892761016481,0.6566259463698235,0.6246945527066473
cg23112821,0.867519500764223,0.8737865741313865,0.8400400918907758,0.8401889314685583,0.8138822920135814,0.807385894455256
cg23248887,0.14290793730576015,0.13119931495099413,0.11280800451940132,0.16542013932971933,0.17980559622602713,0.18885277994985103
cg23998119,0.13874378950791053,0.14105745674477363,0.18758580029402414,0.2474730562159378,0.21518388183189038,0.22323876751560334
cg24740320,0.5600615276473693,0.5795982566434377,0.5963836614995668,0.6058265442379744,0.5224531886333782,0.49303506852683876
cg24779941,0.32500706897127907,0.2986458569648415,0.23737053037639474,0.17581992378593686,0.25690633715124017,0.297628606888329
cg26260369,0.14504550492405072,0.12613480827163548,0.13420864424317325,0.16899550883573333,0.10186361156380386,0.14283834735558407
cg26354128,0.09516029674332971,0.0916699203497368,0.0881371890851095,0.11535741627436184,0.1140429647741172,0.1420534230275247
cg26967100,0.11841753962524378,0.0919085736067877,0.09733390111972143,0.10137712276077866,0.11589726468607296,0.12716676372973792
cg27170268,0.3361126468720089,0.3611605414678124,0.3350492147639751,0.32533688380008907,0.3323218989779589,0.2988983609480166
cg01178680,0.16893451084136707,0.17075564623070053,0.16608873769696175,0.18236583013408159,0.18512375969928532,0.1953527707612216
cg01919939,0.6915270292433746,0.6008865558952459,0.6413419558791239,0.6621189334242308,0.47824847258782,0.4887095171264164
cg02486855,0.8783593115220668,0.8141993792826672,0.8079624949530564,0.7414717452424482,0.5911070673483519,0.6118065772250214
cg03209642,0.07232207386178835,0.04373966817099077,0.06524756092139725,0.048492189265423404,0.07641104727111465,0.0811981652636259
cg04140663,0.20202890470321594,0.16494981952013746,0.2095312951819323,0.24905668134227882,0.21928545214136244,0.2637601544943828
cg04188862,0.30124796579183905,0.2988669151799321,0.31493062675370725,0.3366444528198344,0.32739861851187746,0.34388723079444034
cg05790451,0.1525467041519942,0.16253710706251767,0.1932837109464829,0.19761206549222782,0.20357440652241998,0.22265861852554494
cg06107293,0.44844673673010327,0.44643995531366065,0.40713662394408223,0.41661151213008296,0.36661265959886985,0.3441004904751577
cg07057579,0.2754988320237709,0.27641994691087596,0.27191377266537214,0.2910589972342054,0.2985287508241861,0.3245030413437735
cg07774964,0.6824224074775029,0.6922164012172152,0.5997881553265935,0.5797092703567378,0.5441541937963471,0.5483586355988271
cg08433504,0.8410541228970143,0.784085952097415,0.8334888545525845,0.7603197248575656,0.7396818943740794,0.7636550228480768
cg09397246,0.21514388225458955,0.175284029934289,0.18717944733611608,0.18701813503016404,0.17999426461248888,0.18595057678470675
cg09827761,0.4875527957411812,0.4899066938671885,0.22781728443188065,0.3305032310976756,0.10623312704339505,0.16177671080236897
cg12546081,0.25962266038053294,0.2315158648031666,0.30157964925602665,0.30998454804457265,0.25061360878893785,0.2956972111626061
cg12685846,0.13003849705702575,0.09394885685679102,0.09742327062652324,0.10556050604635261,0.13634039431282594,0.17265664398223426
cg12863693,0.5925837752291383,0.5809260997659162,0.5753887265268833,0.561560336600779,0.5316168188993965,0.5182758404895531
cg13136933,0.15164872150262024,0.16493257973917727,0.2582143932755491,0.34761612915666273,0.13162953567481728,0.129899146252899
cg13626582,0.09095513159823973,0.13462709524554245,0.29145591213572153,0.40117996842139514,0.126618667571371,0.12993766076498275
cg14512563,0.16643962578715926,0.14176815554328975,0.15757227328028128,0.17629993083118287,0.2056001892220268,0.18801752349046655
cg15605858,0.21210562234129213,0.2103670774596811,0.2362913113417077,0.24412710043509261,0.22880246517256878,0.20257968115833144
cg16275295,0.25916215385163854,0.2098552900843358,0.24353679710958898,0.276973672027834,0.26000925493392896,0.21821860599380052
cg16391327,0.4646103710546292,0.4488013978099904,0.4854318941206147,0.46188597057063535,0.4360575623248431,0.4289036428256332
cg18388910,0.5959506807171832,0.6161798825604549,0.6427336862515498,0.6123974748039464,0.5975847937257265,0.5950281557361139
cg18490614,0.2896332690414266,0.2916655900508138,0.2861440819813435,0.31646464555295095,0.3098443815485394,0.2878862251178604
cg19295951,0.1455990016975071,0.13353820563852975,0.1212023232336115,0.1421969795701083,0.1438574195281543,0.15476141394723344
cg19461383,0.7690688764203555,0.7847291229460347,0.8381145306671062,0.8956570338820622,0.8378449726924752,0.8578234155533626
cg19556901,0.6329934362609191,0.6535335120095049,0.6150690699945566,0.5799022322674897,0.6048541226399816,0.5901128569074197
cg19821713,0.30161185664104145,0.29141987696913035,0.28509780014556585,0.30891341171342523,0.3116528725607896,0.32897387725658983
cg19965221,0.04695887042048311,0.02084865414431689,0.05111205167779127,0.03999050187993477,0.09541475460276026,0.0862086807336463
cg20255370,0.7549409532212721,0.7501811121390523,0.7813041244543891,0.7919395784373273,0.7055627066244986,0.7369229833348347
cg20318166,0.15706478589964024,0.11246730944713755,0.1548505326314302,0.15547992023022764,0.17278734946847488,0.1841172221512406
cg20592017,0.7113559482878691,0.565692251242266,0.6493122774752628,0.6941578096823473,0.6154890442592879,0.5351413142655356
cg21149266,0.2953076221959518,0.27174470250776006,0.2918349513097756,0.24992263464130998,0.2361822499301859,0.21238908267622336
cg21402921,0.07984365486583433,0.057892502474686094,0.05615832138442728,0.07467401322024872,0.10405003409330855,0.08733243625544986
cg21791017,0.26264021519728653,0.20713060647412346,0.24300755121298492,0.2552049057761597,0.26651271850853747,0.2979874800604032
